data,liczba_wzmianek,sredni_tone,zrodlo
2017-07-25,385,-0.3194271542238674,gdelt_gkg_balanced
2017-07-26,466,-1.3472812130056946,gdelt_gkg_balanced
2017-07-27,468,-1.9869440536661909,gdelt_gkg_balanced
2017-07-28,330,-1.7118439866616564,gdelt_gkg_balanced
2017-07-29,175,-1.156378724579146,gdelt_gkg_balanced
2017-07-30,114,-0.6107949222787111,gdelt_gkg_balanced
2017-07-31,258,-0.5173584118552911,gdelt_gkg_balanced
2017-08-01,407,-0.43541928013856696,gdelt_gkg_balanced
2017-08-02,411,-0.35386601803398093,gdelt_gkg_balanced
2017-08-03,337,-1.3996533565484857,gdelt_gkg_balanced
2017-08-04,324,-2.144465359164765,gdelt_gkg_balanced
2017-08-05,158,-2.0159488874800062,gdelt_gkg_balanced
2017-08-06,130,-2.0912342682338565,gdelt_gkg_balanced
2017-08-07,343,-1.2462448288895969,gdelt_gkg_balanced
2017-08-08,346,-0.822397590535277,gdelt_gkg_balanced
2017-08-09,326,-0.48017270146161894,gdelt_gkg_balanced
2017-08-10,287,-0.29175152009895244,gdelt_gkg_balanced
2017-08-11,293,-0.549075695011706,gdelt_gkg_balanced
2017-08-12,113,-0.7657542309735282,gdelt_gkg_balanced
2017-08-13,95,-0.8556437042366736,gdelt_gkg_balanced
2017-08-14,352,-0.5628086704511692,gdelt_gkg_balanced
2017-08-15,317,-0.125238166533703,gdelt_gkg_balanced
2017-08-16,365,-0.16479406787674927,gdelt_gkg_balanced
2017-08-17,467,-0.5418135514042767,gdelt_gkg_balanced
2017-08-18,293,-0.6667730538417198,gdelt_gkg_balanced
2017-08-19,145,-0.9705970257850484,gdelt_gkg_balanced
2017-08-20,118,-0.48960846142407094,gdelt_gkg_balanced
2017-08-21,308,-0.2176561748780784,gdelt_gkg_balanced
2017-08-22,381,-0.18481818356650528,gdelt_gkg_balanced
2017-08-23,283,-0.1411310002784725,gdelt_gkg_balanced
2017-08-24,316,-0.550959203167017,gdelt_gkg_balanced
2017-08-25,258,-0.9870320253988729,gdelt_gkg_balanced
2017-08-26,114,-0.5150234303262569,gdelt_gkg_balanced
2017-08-27,79,0.059061336541800895,gdelt_gkg_balanced
2017-08-28,229,0.17683755836860077,gdelt_gkg_balanced
2017-08-29,322,0.10663925627705535,gdelt_gkg_balanced
2017-08-30,359,-0.07732357988208913,gdelt_gkg_balanced
2017-08-31,317,-0.4813206563088801,gdelt_gkg_balanced
2017-09-01,325,0.04345087283704862,gdelt_gkg_balanced
2017-09-02,226,-0.8879969201284572,gdelt_gkg_balanced
2017-09-03,187,-0.799827289400555,gdelt_gkg_balanced
2017-09-04,415,-0.6774168101756017,gdelt_gkg_balanced
2017-09-05,557,-1.3368752946808706,gdelt_gkg_balanced
2017-09-06,503,-0.008087384148937574,gdelt_gkg_balanced
2017-09-07,386,-0.4114853114392511,gdelt_gkg_balanced
2017-09-08,430,-1.0871949647423975,gdelt_gkg_balanced
2017-09-09,210,-0.9746568783130249,gdelt_gkg_balanced
2017-09-10,143,-1.040574020892773,gdelt_gkg_balanced
2017-09-11,485,-1.3320219048225874,gdelt_gkg_balanced
2017-09-12,668,-1.625350126305106,gdelt_gkg_balanced
2017-09-13,747,-1.5750407905447559,gdelt_gkg_balanced
2017-09-14,628,-1.479790019333554,gdelt_gkg_balanced
2017-09-15,784,-1.7187649028301886,gdelt_gkg_balanced
2017-09-16,252,-1.5258967549343425,gdelt_gkg_balanced
2017-09-17,268,-1.1215706050503977,gdelt_gkg_balanced
2017-09-18,554,-0.6339833110892501,gdelt_gkg_balanced
2017-09-19,652,-1.7641673330443557,gdelt_gkg_balanced
2017-09-20,415,-0.8714500210074587,gdelt_gkg_balanced
2017-09-21,424,-0.25916451031206195,gdelt_gkg_balanced
2017-09-22,390,-1.4271975754896102,gdelt_gkg_balanced
2017-09-23,194,-0.5987889878731999,gdelt_gkg_balanced
2017-09-24,159,0.10987374823405713,gdelt_gkg_balanced
2017-09-25,357,-0.7440521855377766,gdelt_gkg_balanced
2017-09-26,419,-0.6236891122590146,gdelt_gkg_balanced
2017-09-27,508,-0.5702772260979343,gdelt_gkg_balanced
2017-09-28,491,-0.25648514485455776,gdelt_gkg_balanced
2017-09-29,636,-2.2815693285840912,gdelt_gkg_balanced
2017-09-30,247,-1.445428755076653,gdelt_gkg_balanced
2017-10-01,200,-1.5932628234381376,gdelt_gkg_balanced
2017-10-02,378,-0.750701333112572,gdelt_gkg_balanced
2017-10-03,446,0.05790673468286099,gdelt_gkg_balanced
2017-10-04,482,-1.6023372177320572,gdelt_gkg_balanced
2017-10-05,344,-0.5319433911725706,gdelt_gkg_balanced
2017-10-06,405,-0.39994086800438006,gdelt_gkg_balanced
2017-10-07,191,-0.3571909974354943,gdelt_gkg_balanced
2017-10-08,151,0.03267892043424564,gdelt_gkg_balanced
2017-10-09,318,-0.27692237008051657,gdelt_gkg_balanced
2017-10-10,474,-0.7046519708626564,gdelt_gkg_balanced
2017-10-11,540,-1.3328047111950425,gdelt_gkg_balanced
2017-10-12,569,-0.6381064824861613,gdelt_gkg_balanced
2017-10-13,720,-0.3834606542621685,gdelt_gkg_balanced
2017-10-14,177,-0.0001708250285444725,gdelt_gkg_balanced
2017-10-15,190,-0.576489444607611,gdelt_gkg_balanced
2017-10-16,462,-0.4208960466580822,gdelt_gkg_balanced
2017-10-17,554,-1.1354942102623464,gdelt_gkg_balanced
2017-10-18,518,-0.9325552733599767,gdelt_gkg_balanced
2017-11-07,540,-0.189039022862912,gdelt_gkg_balanced
2017-11-08,656,-0.7818262100573506,gdelt_gkg_balanced
2017-11-09,578,-0.7408381075440518,gdelt_gkg_balanced
2017-11-10,431,-0.860088746099794,gdelt_gkg_balanced
2017-11-11,180,-0.7835874462142404,gdelt_gkg_balanced
2017-11-12,130,-0.9325243871211186,gdelt_gkg_balanced
2017-11-13,671,-1.4301464953230616,gdelt_gkg_balanced
2017-11-14,502,-0.35225791367575265,gdelt_gkg_balanced
2017-11-15,650,-0.6973155269556167,gdelt_gkg_balanced
2017-11-16,568,-0.32296884385010743,gdelt_gkg_balanced
2017-11-17,605,-0.7206369250140814,gdelt_gkg_balanced
2017-11-18,197,-0.7940140227366302,gdelt_gkg_balanced
2017-11-19,186,-0.49268134050527584,gdelt_gkg_balanced
2017-11-20,611,-0.1802010086861358,gdelt_gkg_balanced
2017-11-21,673,-0.2446380726973977,gdelt_gkg_balanced
2017-11-22,714,-0.8531902161889727,gdelt_gkg_balanced
2017-11-23,487,0.14742043255815304,gdelt_gkg_balanced
2017-11-24,345,-0.0019457874939107413,gdelt_gkg_balanced
2017-11-25,179,-0.21225641486562882,gdelt_gkg_balanced
2017-11-26,434,-0.2757252300053797,gdelt_gkg_balanced
2017-11-27,955,-0.31638176978728155,gdelt_gkg_balanced
2017-11-28,1025,-0.5254982880578924,gdelt_gkg_balanced
2017-11-29,1845,-0.6871947307583728,gdelt_gkg_balanced
2017-11-30,1460,-0.8465859252485208,gdelt_gkg_balanced
2017-12-01,1294,-1.0328448498919518,gdelt_gkg_balanced
2017-12-02,584,-1.033634604776167,gdelt_gkg_balanced
2017-12-03,484,-0.8724074497728718,gdelt_gkg_balanced
2017-12-04,1459,-1.0078071312680759,gdelt_gkg_balanced
2017-12-05,1031,-0.7755239899154521,gdelt_gkg_balanced
2017-12-06,1529,-1.4264536151561558,gdelt_gkg_balanced
2017-12-07,2304,-1.3270469480707783,gdelt_gkg_balanced
2017-12-08,2322,-1.173580456600339,gdelt_gkg_balanced
2017-12-09,682,-1.0786200621441764,gdelt_gkg_balanced
2017-12-10,717,-0.8768262045448809,gdelt_gkg_balanced
2017-12-11,2690,-0.9192266888794938,gdelt_gkg_balanced
2017-12-12,1969,-0.6682892517606959,gdelt_gkg_balanced
2017-12-13,2222,-1.1989670333652087,gdelt_gkg_balanced
2017-12-14,1517,-1.0448440818182174,gdelt_gkg_balanced
2017-12-15,2003,-1.838750525998004,gdelt_gkg_balanced
2017-12-16,631,-1.477122120035477,gdelt_gkg_balanced
2017-12-17,486,-0.9253123314682644,gdelt_gkg_balanced
2017-12-18,1359,-0.7506129817002167,gdelt_gkg_balanced
2017-12-19,1910,-2.099733489059403,gdelt_gkg_balanced
2017-12-20,1696,-1.6181944130239465,gdelt_gkg_balanced
2017-12-21,1550,-0.9911454340029493,gdelt_gkg_balanced
